,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
4968,2,4,3,80,16,4,1,2,55,3,1,3,772,4,0,0,6,2,1,1,0,0,1,0,0
4969,2,4,3,80,16,5,1,2,55,3,1,3,772,4,0,0,6,2,1,1,1,1,0,1,0
4970,2,4,3,80,22,4,1,2,55,3,1,3,772,4,0,0,6,2,1,1,0,0,1,0,0
4971,2,4,3,80,22,3,24,2,55,3,1,3,772,4,0,0,6,2,1,1,0,0,1,0,1
4972,1,4,3,80,7,5,1,2,55,3,1,3,772,4,0,0,6,2,1,1,0,0,1,0,0
4973,1,4,3,80,7,5,1,2,55,3,1,3,772,4,0,0,6,2,1,1,1,0,1,0,0
4974,1,4,3,80,7,3,24,2,55,3,1,3,772,4,0,0,6,2,1,1,1,1,0,1,1
4975,1,4,3,80,7,3,24,2,55,3,1,3,772,4,0,0,6,2,1,1,0,0,1,0,1
4976,1,4,3,55,7,5,24,2,55,3,1,3,772,4,0,0,6,2,1,1,1,0,0,1,0
4977,3,4,3,80,10,2,24,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,0,1,0
4978,3,3,3,80,10,5,1,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,0,1,1
4979,3,3,3,80,14,4,1,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,0,1,0
4980,3,3,3,80,16,4,24,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,0,1,1
4981,3,3,3,55,14,5,24,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,0,1,1
4982,3,1,3,80,10,4,24,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,0,1,0
4983,3,1,3,80,10,3,24,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,0,1,0
4984,3,1,3,80,10,2,1,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,0,1,0
4985,3,1,3,80,14,4,1,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,0,1,1
4986,3,1,3,55,14,5,1,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,0,1,1
4987,3,1,3,55,16,5,24,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,0,1,0
4988,2,4,3,80,16,5,24,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,1,0,0
4989,2,4,3,80,16,5,24,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,0,1,0
4990,2,4,3,80,16,4,1,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,1,0,0
4991,2,4,3,80,16,5,1,1,31,5,1,6,855,3,0,2,6,6,1,1,1,1,0,1,0
4992,2,4,3,80,22,4,1,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,1,0,0
4993,2,4,3,80,22,3,24,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,1,0,0
4994,1,4,3,80,7,5,1,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,1,0,1
4995,1,4,3,80,7,5,1,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,1,0,1
4996,1,4,3,80,7,3,24,1,31,5,1,6,855,3,0,2,6,6,1,1,1,1,0,1,1
4997,1,4,3,80,7,3,24,1,31,5,1,6,855,3,0,2,6,6,1,1,0,0,1,0,0
4998,1,4,3,55,7,5,24,1,31,5,1,6,855,3,0,2,6,6,1,1,1,0,0,1,0
4999,3,4,3,80,10,2,24,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,0,1,0
5000,3,3,3,80,10,5,1,2,26,3,0,6,219,4,1,1,2,1,0,1,1,0,0,1,0
5001,3,3,3,80,14,4,1,2,26,3,0,6,219,4,1,1,2,1,0,1,1,0,0,1,0
5002,3,3,3,80,16,4,24,2,26,3,0,6,219,4,1,1,2,1,0,1,1,0,0,1,1
5003,3,3,3,55,14,5,24,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,0,1,0
5004,3,2,3,80,10,5,24,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,0,1,0
5005,3,2,3,80,10,1,1,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,0,1,0
5006,3,2,3,80,10,5,24,2,26,3,0,6,219,4,1,1,2,1,0,1,1,0,0,1,0
5007,3,2,3,80,14,5,1,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,0,1,0
5008,3,2,3,80,16,4,24,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,0,1,1
5009,3,2,3,80,16,2,1,2,26,3,0,6,219,4,1,1,2,1,0,1,1,0,0,1,0
5010,2,4,3,80,16,5,24,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,1,0,0
5011,2,4,3,80,16,5,24,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,0,1,0
5012,2,4,3,80,16,4,1,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,1,0,0
5013,2,4,3,80,16,5,1,2,26,3,0,6,219,4,1,1,2,1,0,1,1,1,0,1,0
5014,2,4,3,80,22,4,1,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,1,0,0
5015,2,4,3,80,22,3,24,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,1,0,0
5016,1,4,3,80,7,5,1,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,1,0,0
5017,1,4,3,80,7,5,1,2,26,3,0,6,219,4,1,1,2,1,0,1,1,0,1,0,0
5018,1,4,3,80,7,3,24,2,26,3,0,6,219,4,1,1,2,1,0,1,1,1,0,1,0
5019,1,4,3,80,7,3,24,2,26,3,0,6,219,4,1,1,2,1,0,1,0,0,1,0,0
5020,1,4,3,55,7,5,24,2,26,3,0,6,219,4,1,1,2,1,0,1,1,0,0,1,0
5021,3,4,3,80,10,2,24,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,0,1,0
5022,3,3,3,80,10,5,1,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,0,1,1
5023,3,3,3,80,14,4,1,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,0,1,1
5024,3,3,3,80,16,4,24,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,0,1,1
5025,3,3,3,55,14,5,24,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,0,1,1
5026,3,1,3,80,10,4,24,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,0,1,1
5027,3,1,3,80,10,3,24,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,0,1,1
5028,3,1,3,80,10,2,1,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,0,1,0
5029,3,1,3,80,14,4,1,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,0,1,0
5030,3,1,3,55,14,5,1,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,0,1,1
5031,3,1,3,55,16,5,24,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,0,1,1
5032,2,4,3,80,16,5,24,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,1,0,1
5033,2,4,3,80,16,5,24,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,0,1,1
5034,2,4,3,80,16,4,1,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,1,0,1
5035,2,4,3,80,16,5,1,1,55,5,1,6,473,6,0,6,2,6,1,1,1,1,0,1,0
5036,2,4,3,80,22,4,1,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,1,0,0
5037,2,4,3,80,22,3,24,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,1,0,1
5038,1,4,3,80,7,5,1,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,1,0,1
5039,1,4,3,80,7,5,1,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,1,0,1
5040,1,4,3,80,7,3,24,1,55,5,1,6,473,6,0,6,2,6,1,1,1,1,0,1,1
5041,1,4,3,80,7,3,24,1,55,5,1,6,473,6,0,6,2,6,1,1,0,0,1,0,1
5042,1,4,3,55,7,5,24,1,55,5,1,6,473,6,0,6,2,6,1,1,1,0,0,1,1
5043,3,4,3,80,10,2,24,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,0,1,0
5044,3,3,3,80,10,5,1,1,46,3,0,3,218,2,0,1,2,1,1,1,1,0,0,1,1
5045,3,3,3,80,14,4,1,1,46,3,0,3,218,2,0,1,2,1,1,1,1,0,0,1,1
5046,3,3,3,80,16,4,24,1,46,3,0,3,218,2,0,1,2,1,1,1,1,0,0,1,1
5047,3,3,3,55,14,5,24,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,0,1,0
5048,3,2,3,80,10,5,24,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,0,1,1
5049,3,2,3,80,10,1,1,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,0,1,1
5050,3,2,3,80,10,5,24,1,46,3,0,3,218,2,0,1,2,1,1,1,1,0,0,1,1
5051,3,2,3,80,14,5,1,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,0,1,1
5052,3,2,3,80,16,4,24,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,0,1,1
5053,3,2,3,80,16,2,1,1,46,3,0,3,218,2,0,1,2,1,1,1,1,0,0,1,1
5054,2,4,3,80,16,5,24,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,1,0,0
5055,2,4,3,80,16,5,24,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,0,1,1
5056,2,4,3,80,16,4,1,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,1,0,1
5057,2,4,3,80,16,5,1,1,46,3,0,3,218,2,0,1,2,1,1,1,1,1,0,1,0
5058,2,4,3,80,22,4,1,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,1,0,1
5059,2,4,3,80,22,3,24,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,1,0,1
5060,1,4,3,80,7,5,1,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,1,0,1
5061,1,4,3,80,7,5,1,1,46,3,0,3,218,2,0,1,2,1,1,1,1,0,1,0,1
5062,1,4,3,80,7,3,24,1,46,3,0,3,218,2,0,1,2,1,1,1,1,1,0,1,1
5063,1,4,3,80,7,3,24,1,46,3,0,3,218,2,0,1,2,1,1,1,0,0,1,0,1
5064,1,4,3,55,7,5,24,1,46,3,0,3,218,2,0,1,2,1,1,1,1,0,0,1,0
5065,3,4,3,80,10,2,24,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,0,1,0
5066,3,3,3,80,10,5,1,1,21,3,0,5,516,7,2,1,6,2,2,1,1,0,0,1,0
5067,3,3,3,80,14,4,1,1,21,3,0,5,516,7,2,1,6,2,2,1,1,0,0,1,1
5068,3,3,3,80,16,4,24,1,21,3,0,5,516,7,2,1,6,2,2,1,1,0,0,1,1
5069,3,3,3,55,14,5,24,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,0,1,0
5070,3,2,3,80,10,5,24,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,0,1,0
5071,3,2,3,80,10,1,1,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,0,1,0
5072,3,2,3,80,10,5,24,1,21,3,0,5,516,7,2,1,6,2,2,1,1,0,0,1,0
5073,3,2,3,80,14,5,1,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,0,1,0
5074,3,2,3,80,16,4,24,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,0,1,1
5075,3,2,3,80,16,2,1,1,21,3,0,5,516,7,2,1,6,2,2,1,1,0,0,1,0
5076,2,4,3,80,16,5,24,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,1,0,0
5077,2,4,3,80,16,5,24,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,0,1,0
5078,2,4,3,80,16,4,1,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,1,0,1
5079,2,4,3,80,16,5,1,1,21,3,0,5,516,7,2,1,6,2,2,1,1,1,0,1,0
5080,2,4,3,80,22,4,1,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,1,0,1
5081,2,4,3,80,22,3,24,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,1,0,1
5082,1,4,3,80,7,5,1,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,1,0,0
5083,1,4,3,80,7,5,1,1,21,3,0,5,516,7,2,1,6,2,2,1,1,0,1,0,0
5084,1,4,3,80,7,3,24,1,21,3,0,5,516,7,2,1,6,2,2,1,1,1,0,1,1
5085,1,4,3,80,7,3,24,1,21,3,0,5,516,7,2,1,6,2,2,1,0,0,1,0,1
5086,1,4,3,55,7,5,24,1,21,3,0,5,516,7,2,1,6,2,2,1,1,0,0,1,0
5087,3,4,3,80,10,2,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,0,1,0
5088,3,3,3,80,10,5,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,1,0,0,1,0
5089,3,3,3,80,14,4,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,1,0,0,1,1
5090,3,3,3,80,16,4,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,1,0,0,1,0
5091,3,3,3,55,14,5,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,0,1,0
5092,3,2,3,80,10,5,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,0,1,1
5093,3,2,3,80,10,1,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,0,1,1
5094,3,2,3,80,10,5,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,1,0,0,1,1
5095,3,2,3,80,14,5,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,0,1,1
5096,3,2,3,80,16,4,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,0,1,1
5097,3,2,3,80,16,2,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,1,0,0,1,0
5098,2,4,3,80,16,5,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,1,0,1
5099,2,4,3,80,16,5,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,0,1,1
5100,2,4,3,80,16,4,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,1,0,1
5101,2,4,3,80,16,5,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,1,1,0,1,1
5102,2,4,3,80,22,4,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,1,0,0
5103,2,4,3,80,22,3,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,1,0,1
5104,1,4,3,80,7,5,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,1,0,0
5105,1,4,3,80,7,5,1,2,26,3,0,3,1497,3,0,1,2,2,1,1,1,0,1,0,1
5106,1,4,3,80,7,3,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,1,1,0,1,1
5107,1,4,3,80,7,3,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,0,0,1,0,1
5108,1,4,3,55,7,5,24,2,26,3,0,3,1497,3,0,1,2,2,1,1,1,0,0,1,1
5109,3,4,3,80,10,2,24,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,0,1,0
5110,3,3,3,80,10,5,1,2,26,3,0,4,617,2,1,2,2,2,2,1,1,0,0,1,1
5111,3,3,3,80,14,4,1,2,26,3,0,4,617,2,1,2,2,2,2,1,1,0,0,1,1
5112,3,3,3,80,16,4,24,2,26,3,0,4,617,2,1,2,2,2,2,1,1,0,0,1,1
5113,3,3,3,55,14,5,24,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,0,1,1
5114,3,2,3,80,10,5,24,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,0,1,0
5115,3,2,3,80,10,1,1,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,0,1,1
5116,3,2,3,80,10,5,24,2,26,3,0,4,617,2,1,2,2,2,2,1,1,0,0,1,0
5117,3,2,3,80,14,5,1,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,0,1,0
5118,3,2,3,80,16,4,24,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,0,1,1
5119,3,2,3,80,16,2,1,2,26,3,0,4,617,2,1,2,2,2,2,1,1,0,0,1,0
5120,2,4,3,80,16,5,24,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,1,0,0
5121,2,4,3,80,16,5,24,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,0,1,0
5122,2,4,3,80,16,4,1,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,1,0,1
5123,2,4,3,80,16,5,1,2,26,3,0,4,617,2,1,2,2,2,2,1,1,1,0,1,0
5124,2,4,3,80,22,4,1,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,1,0,1
5125,2,4,3,80,22,3,24,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,1,0,1
5126,1,4,3,80,7,5,1,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,1,0,0
5127,1,4,3,80,7,5,1,2,26,3,0,4,617,2,1,2,2,2,2,1,1,0,1,0,1
5128,1,4,3,80,7,3,24,2,26,3,0,4,617,2,1,2,2,2,2,1,1,1,0,1,0
5129,1,4,3,80,7,3,24,2,26,3,0,4,617,2,1,2,2,2,2,1,0,0,1,0,1
5130,1,4,3,55,7,5,24,2,26,3,0,4,617,2,1,2,2,2,2,1,1,0,0,1,0
5131,3,4,3,80,10,2,24,1,26,4,0,5,516,9,6,2,2,2,1,1,0,0,0,1,1
5132,3,3,3,80,10,5,1,1,26,4,0,5,516,9,6,2,2,2,1,1,1,0,0,1,1
5133,3,3,3,80,14,4,1,1,26,4,0,5,516,9,6,2,2,2,1,1,1,0,0,1,1
5134,3,3,3,80,16,4,24,1,26,4,0,5,516,9,6,2,2,2,1,1,1,0,0,1,1
5135,3,3,3,55,14,5,24,1,26,4,0,5,516,9,6,2,2,2,1,1,0,0,0,1,1
5136,3,4,3,80,14,4,1,1,26,4,0,5,516,9,6,2,2,2,1,1,1,0,0,1,0
5137,2,4,3,55,16,1,1,1,26,4,0,5,516,9,6,2,2,2,1,1,1,0,0,1,0
5138,2,4,3,80,16,5,24,1,26,4,0,5,516,9,6,2,2,2,1,1,0,0,1,0,1
5139,2,4,3,80,16,5,24,1,26,4,0,5,516,9,6,2,2,2,1,1,0,0,0,1,1
5140,2,4,3,55,22,3,24,1,26,4,0,5,516,9,6,2,2,2,1,1,1,1,0,1,1
5141,2,4,3,80,16,4,1,1,26,4,0,5,516,9,6,2,2,2,1,1,0,0,1,0,1
5142,2,4,3,80,16,5,1,1,26,4,0,5,516,9,6,2,2,2,1,1,1,1,0,1,1
5143,2,4,3,80,22,4,1,1,26,4,0,5,516,9,6,2,2,2,1,1,0,0,1,0,1
5144,2,4,3,80,22,3,24,1,26,4,0,5,516,9,6,2,2,2,1,1,0,0,1,0,0
5145,2,4,3,80,22,2,24,1,26,4,0,5,516,9,6,2,2,2,1,1,1,0,1,0,1
5146,1,4,3,80,7,5,1,1,26,4,0,5,516,9,6,2,2,2,1,1,0,0,1,0,0
5147,1,4,3,80,7,5,1,1,26,4,0,5,516,9,6,2,2,2,1,1,1,0,1,0,0
5148,1,4,3,80,7,1,1,1,26,4,0,5,516,9,6,2,2,2,1,1,1,0,0,1,1
5149,1,4,3,80,7,3,24,1,26,4,0,5,516,9,6,2,2,2,1,1,1,1,0,1,0
5150,1,4,3,80,7,3,24,1,26,4,0,5,516,9,6,2,2,2,1,1,1,1,0,1,1
5151,1,4,3,80,7,3,24,1,26,4,0,5,516,9,6,2,2,2,1,1,0,0,1,0,1
5152,1,4,3,55,7,5,24,1,26,4,0,5,516,9,6,2,2,2,1,1,1,0,0,1,0
5153,3,4,3,80,10,2,24,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,0,1,1
5154,3,3,3,80,10,5,1,2,26,3,0,5,855,5,2,2,2,2,2,1,1,0,0,1,0
5155,3,3,3,80,14,4,1,2,26,3,0,5,855,5,2,2,2,2,2,1,1,0,0,1,1
5156,3,3,3,80,16,4,24,2,26,3,0,5,855,5,2,2,2,2,2,1,1,0,0,1,1
5157,3,3,3,55,14,5,24,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,0,1,1
5158,3,2,3,80,10,5,24,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,0,1,1
5159,3,2,3,80,10,1,1,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,0,1,1
5160,3,2,3,80,10,5,24,2,26,3,0,5,855,5,2,2,2,2,2,1,1,0,0,1,1
5161,3,2,3,80,14,5,1,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,0,1,0
5162,3,2,3,80,16,4,24,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,0,1,1
5163,3,2,3,80,16,2,1,2,26,3,0,5,855,5,2,2,2,2,2,1,1,0,0,1,1
5164,2,4,3,80,16,5,24,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,1,0,1
5165,2,4,3,80,16,5,24,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,0,1,0
5166,2,4,3,80,16,4,1,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,1,0,1
5167,2,4,3,80,16,5,1,2,26,3,0,5,855,5,2,2,2,2,2,1,1,1,0,1,0
5168,2,4,3,80,22,4,1,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,1,0,1
5169,2,4,3,80,22,3,24,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,1,0,1
5170,1,4,3,80,7,5,1,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,1,0,0
5171,1,4,3,80,7,5,1,2,26,3,0,5,855,5,2,2,2,2,2,1,1,0,1,0,0
5172,1,4,3,80,7,3,24,2,26,3,0,5,855,5,2,2,2,2,2,1,1,1,0,1,1
5173,1,4,3,80,7,3,24,2,26,3,0,5,855,5,2,2,2,2,2,1,0,0,1,0,1
5174,1,4,3,55,7,5,24,2,26,3,0,5,855,5,2,2,2,2,2,1,1,0,0,1,1
5175,3,4,3,80,10,2,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,0,0,0,1,0
5176,3,3,3,80,10,5,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,0,0,1,1
5177,3,3,3,80,14,4,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,0,0,1,0
5178,3,3,3,80,16,4,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,0,0,1,1
5179,3,3,3,55,14,5,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,0,0,0,1,1
5180,3,4,3,80,14,4,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,0,0,1,0
5181,2,4,3,55,16,1,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,0,0,1,0
5182,2,4,3,80,16,5,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,0,0,1,0,0
5183,2,4,3,80,16,5,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,0,0,0,1,0
5184,2,4,3,55,22,3,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,1,0,1,1
5185,2,4,3,80,16,4,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,0,0,1,0,1
5186,2,4,3,80,16,5,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,1,0,1,0
5187,2,4,3,80,22,4,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,0,0,1,0,0
5188,2,4,3,80,22,3,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,0,0,1,0,1
5189,2,4,3,80,22,2,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,0,1,0,0
5190,1,4,3,80,7,5,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,0,0,1,0,0
5191,1,4,3,80,7,5,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,0,1,0,0
5192,1,4,3,80,7,1,1,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,0,0,1,0
5193,1,4,3,80,7,3,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,1,0,1,1
5194,1,4,3,80,7,3,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,1,0,1,1
5195,1,4,3,80,7,3,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,0,0,1,0,1
5196,1,4,3,55,7,5,24,2,55,4,0,5,1814,1,0,0,1,1,0,1,1,0,0,1,0
5197,3,4,3,80,10,2,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,0,0,0,1,1
5198,3,3,3,80,10,5,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,0,0,1,0
5199,3,3,3,80,14,4,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,0,0,1,0
5200,3,3,3,80,16,4,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,0,0,1,0
5201,3,3,3,55,14,5,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,0,0,0,1,0
5202,3,4,3,80,14,4,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,0,0,1,0
5203,2,4,3,55,16,1,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,0,0,1,0
5204,2,4,3,80,16,5,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,0,0,1,0,0
5205,2,4,3,80,16,5,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,0,0,0,1,0
5206,2,4,3,55,22,3,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,1,0,1,0
5207,2,4,3,80,16,4,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,0,0,1,0,0
5208,2,4,3,80,16,5,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,1,0,1,0
5209,2,4,3,80,22,4,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,0,0,1,0,0
5210,2,4,3,80,22,3,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,0,0,1,0,0
5211,1,4,3,80,7,5,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,0,0,1,0,1
5212,1,4,3,80,7,5,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,0,1,0,0
5213,1,4,3,80,7,1,1,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,0,0,1,0
5214,1,4,3,80,7,3,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,1,0,1,0
5215,1,4,3,80,7,3,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,1,0,1,0
5216,1,4,3,80,7,3,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,0,0,1,0,0
5217,1,4,3,55,7,5,24,1,26,4,0,5,1072,7,0,0,2,2,2,1,1,0,0,1,0
5218,3,4,3,80,10,2,24,2,41,4,1,3,516,2,0,1,1,1,0,1,0,0,0,1,1
5219,3,3,3,80,10,5,1,2,41,4,1,3,516,2,0,1,1,1,0,1,1,0,0,1,0
5220,3,3,3,80,14,4,1,2,41,4,1,3,516,2,0,1,1,1,0,1,1,0,0,1,0
5221,3,3,3,80,16,4,24,2,41,4,1,3,516,2,0,1,1,1,0,1,1,0,0,1,0
5222,3,3,3,55,14,5,24,2,41,4,1,3,516,2,0,1,1,1,0,1,0,0,0,1,0
5223,3,4,3,80,14,4,1,2,41,4,1,3,516,2,0,1,1,1,0,1,1,0,0,1,0
5224,2,4,3,55,16,1,1,2,41,4,1,3,516,2,0,1,1,1,0,1,1,0,0,1,0
5225,2,4,3,80,16,5,24,2,41,4,1,3,516,2,0,1,1,1,0,1,0,0,1,0,0
5226,2,4,3,80,16,5,24,2,41,4,1,3,516,2,0,1,1,1,0,1,0,0,0,1,0
5227,2,4,3,55,22,3,24,2,41,4,1,3,516,2,0,1,1,1,0,1,1,1,0,1,0
